Fecha,DELEGACI‡N,Clave INEGI AGEE,Delitos contra la salud_ Producci¢n,Delitos contra la salud_Transporte,Delitos contra la salud_Tr†fico,Delitos contra la salud_Comercio,Delitos contra la salud_Suministro,Delitos contra la salud_Posesi¢n,Delitos contra la salud_Otros,Delitos diversos_Instituciones de banca y crÇdito,Delitos diversos_Fiscales,Delitos diversos_Patrimoniales,Delitos diversos_Ambientales,Delitos diversos_Propiedad intelectual e industrial,Delitos diversos_Servidor p£blico,Delitos diversos_LFAFyE,Delitos diversos_Asociaci¢n delictuosa,Delitos diversos_Robo en carretera,Delitos diversos_Ley general de poblaci¢n,Delitos diversos_Ataques a las v°as generales de comunicaci¢n,Delitos diversos_Culposos por transito de veh°culos,Delitos diversos_Otras leyes especiales,Delitos diversos_LFCDO,Delitos diversos_Delitos electorales,Delitos diversos_Otros
2004-12,PUEBLA,21,0,3,0,9,1,6,0,2,13,23,0,1,3,27,0,0,2,8,0,1,0,5,33
2004-12,QUERêTARO,22,0,0,0,22,1,21,1,0,0,0,0,1,0,25,0,0,0,0,0,0,0,0,25
2004-12,QUINTANA ROO,23,0,0,0,0,0,14,9,0,0,8,1,0,0,3,0,0,1,0,0,0,0,1,18
2004-12,SAN LUIS POTOS÷,24,0,1,0,0,0,6,2,0,1,7,0,5,10,27,0,0,0,2,0,1,0,0,7
2004-12,SINALOA,25,0,14,0,0,0,19,49,0,1,0,1,0,0,28,0,0,0,1,0,0,0,3,83
2004-12,SONORA,26,0,28,6,4,0,180,6,0,18,6,1,1,5,65,0,0,8,2,0,0,0,0,48
2004-12,TABASCO,27,1,0,0,3,1,9,0,0,0,14,0,3,0,10,0,0,9,1,0,0,0,0,15
2004-12,TAMAULIPAS,28,0,0,0,1,0,11,0,1,1,6,0,0,0,25,0,1,1,4,3,0,0,3,54
2004-12,TLAXCALA,29,0,0,0,0,0,4,0,0,3,11,0,0,0,4,0,0,0,2,0,4,0,0,9
2004-12,VERACRUZ,30,0,0,0,2,0,21,2,0,5,11,7,7,3,42,0,0,14,11,0,2,0,2,9
2004-12,YUCATµN,31,0,0,0,0,0,18,3,0,0,3,5,1,0,8,0,0,0,4,0,1,0,1,11
2004-12,ZACATECAS,32,0,2,0,3,0,19,0,0,1,7,2,4,3,24,0,0,1,0,0,1,0,0,4
2005-01,AGUASCALIENTES,01,0,0,0,2,0,34,0,0,0,0,0,3,2,15,0,0,0,2,0,2,0,0,12
2005-01,BAJA CALIFORNIA,02,1,6,1,32,2,137,11,4,10,84,1,1,4,103,0,0,19,2,3,0,0,1,51
2005-01,BAJA CALIFORNIA SUR,03,0,0,0,0,0,6,14,0,0,27,1,0,0,2,0,0,0,1,0,0,0,3,16
2005-01,CAMPECHE,04,0,0,0,5,0,8,3,0,1,11,9,0,6,6,0,0,1,0,0,0,0,0,7
2005-01,COAHUILA,05,0,3,0,4,0,10,0,0,7,5,0,0,2,14,0,0,2,0,0,0,0,1,20
2005-01,COLIMA,06,0,0,0,0,0,25,0,0,0,0,1,1,4,8,0,0,0,0,0,0,0,1,7
2005-01,CHIAPAS,07,1,2,0,2,2,13,26,0,2,1,6,0,4,31,0,0,39,2,0,0,0,0,43
2005-01,CHIHUAHUA,08,0,11,0,4,0,60,0,1,46,5,6,3,4,93,0,0,3,8,2,1,0,0,50
2005-01,DISTRITO FEDERAL,09,0,0,0,39,1,192,5,21,0,287,4,6,15,81,0,0,3,3,3,17,51,5,365
2005-01,DURANGO,10,0,3,0,2,1,24,11,0,1,4,3,0,4,23,0,0,1,1,0,1,0,0,21
2005-01,GUANAJUATO,11,0,1,1,6,3,60,0,1,6,1,1,0,0,58,1,0,1,9,1,5,0,1,75
2005-01,GUERRERO,12,1,4,0,2,0,12,5,0,2,1,2,0,2,26,0,0,0,3,0,0,0,2,37
2005-01,HIDALGO,13,0,0,0,13,0,11,0,0,2,32,3,3,2,26,0,0,3,9,1,2,0,0,11
2005-01,JALISCO,14,19,1,0,24,5,219,36,1,21,35,13,18,4,166,0,1,0,5,7,2,0,1,100
2005-01,MêXICO,15,0,0,0,5,0,43,0,7,15,117,5,7,10,63,0,0,6,0,1,4,0,2,79
2005-01,MICHOACµN,16,0,0,0,0,0,0,51,0,0,1,0,4,4,53,0,0,0,2,0,0,0,1,41
2005-01,MORELOS,17,0,1,0,2,0,15,2,1,0,3,0,1,6,24,0,0,0,1,0,0,0,0,11
2005-01,NAYARIT,18,3,4,0,14,0,11,0,0,0,0,0,0,10,12,0,0,0,4,1,2,0,2,13
2005-01,NUEVO LE‡N,19,0,3,0,25,1,54,8,6,3,6,2,9,23,32,0,0,3,4,0,18,0,0,23
2005-01,OAXACA,20,2,0,0,1,0,5,39,0,1,2,9,1,18,50,0,0,7,9,0,0,0,2,42
2005-01,PUEBLA,21,0,1,0,2,1,9,0,0,1,5,1,4,2,20,0,0,1,0,12,2,0,0,44
2005-01,QUERêTARO,22,0,0,0,18,0,28,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,25
2005-01,QUINTANA ROO,23,0,0,0,0,0,1,29,0,0,0,4,1,0,9,0,0,1,0,0,0,0,0,30
2005-01,SAN LUIS POTOS÷,24,0,0,0,0,0,28,0,0,2,17,0,0,0,53,0,0,1,2,0,1,0,0,8
2005-01,SINALOA,25,0,5,0,1,0,50,16,1,0,0,4,3,2,50,0,0,1,1,0,0,0,0,49
2005-01,SONORA,26,0,29,3,19,2,263,18,0,13,16,2,3,0,72,0,0,28,4,0,5,0,0,71
2005-01,TABASCO,27,0,0,0,13,0,6,1,0,4,13,4,1,2,14,0,0,12,1,0,2,0,0,20
2005-01,TAMAULIPAS,28,0,0,0,0,0,30,11,0,5,6,0,0,0,21,0,0,1,1,0,0,0,0,91
2005-01,TLAXCALA,29,0,0,0,2,1,4,0,0,0,7,0,3,0,8,0,0,1,1,0,1,0,1,11
2005-01,VERACRUZ,30,0,0,0,0,0,36,12,3,9,31,24,1,10,39,0,0,24,9,0,4,0,2,24
2005-01,YUCATµN,31,0,0,0,1,0,7,4,0,1,1,3,1,2,3,0,0,0,0,0,0,0,0,4
2005-01,ZACATECAS,32,0,3,0,1,0,9,0,0,0,1,2,1,10,23,0,0,2,0,0,0,0,0,10
2005-02,AGUASCALIENTES,01,0,2,0,13,0,21,0,3,1,1,0,0,0,11,0,0,0,0,0,8,0,0,20
2005-02,BAJA CALIFORNIA,02,0,11,0,22,1,163,21,3,7,106,0,8,6,123,0,0,30,2,1,2,0,1,70
2005-02,BAJA CALIFORNIA SUR,03,0,0,0,8,0,20,36,1,1,31,2,0,0,1,0,0,1,0,0,0,0,9,22
2005-02,CAMPECHE,04,0,0,0,6,0,8,1,0,4,8,1,0,2,7,0,0,2,2,0,0,0,0,4
2005-02,COAHUILA,05,0,6,0,6,0,17,0,1,8,4,0,2,1,15,0,0,0,1,3,0,0,0,47
2005-02,COLIMA,06,0,1,0,0,0,25,0,0,3,2,2,3,4,8,0,0,0,0,0,0,0,0,8
2005-02,CHIAPAS,07,0,1,1,4,2,9,25,0,2,0,1,0,2,33,0,0,43,5,0,0,0,0,24
2005-02,CHIHUAHUA,08,6,15,0,13,0,97,6,0,10,6,20,6,1,43,0,0,4,5,0,0,0,0,52
2005-02,DISTRITO FEDERAL,09,0,0,0,50,15,319,0,42,11,325,4,7,10,127,0,0,14,5,4,35,68,7,640
2005-02,DURANGO,10,0,7,0,17,0,21,17,0,2,8,6,5,1,22,0,0,1,1,0,0,0,1,16
2005-02,GUANAJUATO,11,0,1,1,6,1,47,0,1,0,6,3,0,6,72,0,0,3,6,0,8,0,0,83
2005-02,GUERRERO,12,0,2,0,0,0,19,11,1,8,1,2,3,0,55,0,0,0,6,0,0,0,3,51
2005-02,HIDALGO,13,0,0,0,3,2,12,1,3,1,11,2,6,6,24,0,0,1,1,0,1,0,3,5
2005-02,JALISCO,14,14,2,1,27,1,166,22,0,16,29,9,5,2,119,0,0,2,2,3,2,0,3,74
2005-02,MêXICO,15,0,0,0,8,0,36,0,10,20,52,3,3,10,55,0,0,3,5,13,6,0,1,43
2005-02,MICHOACµN,16,0,0,0,1,0,3,54,1,1,2,2,0,2,55,0,0,1,3,0,0,0,0,21
2005-02,MORELOS,17,0,0,0,0,0,16,1,0,0,1,9,9,0,33,0,0,0,7,0,0,0,0,11
2005-02,NAYARIT,18,0,6,0,7,0,13,1,1,9,1,2,0,4,13,0,0,0,1,0,1,0,0,14
2005-02,NUEVO LE‡N,19,0,2,0,24,2,148,2,0,1,2,0,9,6,33,0,0,2,2,0,6,0,0,30
2005-02,OAXACA,20,0,0,0,4,0,12,26,0,0,5,15,2,7,44,0,0,9,4,0,0,0,2,45
2005-02,PUEBLA,21,0,2,0,6,2,25,0,0,4,7,3,5,0,25,0,0,0,0,11,3,0,2,30
2005-02,QUERêTARO,22,0,0,0,22,0,33,2,0,1,0,1,0,0,26,0,0,0,0,0,0,0,1,34
2005-02,QUINTANA ROO,23,0,0,0,0,0,0,28,0,1,1,14,0,0,5,0,0,1,1,0,0,0,6,25
2005-02,SAN LUIS POTOS÷,24,0,2,0,0,0,15,0,0,15,14,0,3,4,43,0,0,4,2,0,3,0,1,10
2005-02,SINALOA,25,0,11,0,2,0,62,23,0,0,0,1,0,2,52,0,0,2,0,0,0,0,0,31
2005-02,SONORA,26,1,22,0,34,0,271,21,1,28,16,2,2,1,54,0,0,23,3,0,2,0,0,54
2005-02,TABASCO,27,0,0,0,12,0,7,0,0,4,1,3,3,0,13,1,0,11,1,0,0,0,0,27
2005-02,TAMAULIPAS,28,0,0,1,0,0,31,7,0,0,37,2,0,0,33,0,0,0,1,0,0,0,0,96
2005-02,TLAXCALA,29,0,0,0,1,1,16,0,0,3,4,0,0,0,5,0,0,1,2,0,0,0,0,7
2005-02,VERACRUZ,30,0,0,0,1,0,23,10,0,7,41,8,3,16,42,0,0,28,6,0,2,0,0,26
2005-02,YUCATµN,31,0,0,0,4,1,8,4,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,6
2005-02,ZACATECAS,32,0,6,0,7,1,6,0,0,0,1,0,5,9,15,0,0,1,0,1,0,0,0,12
2005-03,AGUASCALIENTES,01,0,0,0,6,1,21,0,0,0,0,0,0,0,7,0,0,1,0,0,4,0,0,25
2005-03,BAJA CALIFORNIA,02,2,10,1,38,2,288,13,3,4,110,0,2,6,133,0,0,23,8,0,0,0,2,62
2005-03,BAJA CALIFORNIA SUR,03,0,0,0,9,0,33,16,0,0,28,2,0,0,2,0,0,0,1,0,0,0,3,21
2005-03,CAMPECHE,04,0,0,0,16,0,17,0,3,1,6,4,0,0,7,0,0,4,0,3,2,0,0,3
2005-03,COAHUILA,05,0,0,0,5,0,29,0,0,1,5,1,0,1,14,0,0,2,0,0,0,0,0,39
2005-03,COLIMA,06,0,0,0,0,0,26,0,0,1,0,3,0,0,7,0,0,0,1,0,0,0,0,8
2005-03,CHIAPAS,07,0,1,0,5,2,9,25,0,0,2,8,2,4,43,0,0,50,7,0,0,0,3,46
2005-03,CHIHUAHUA,08,6,10,0,9,0,92,17,1,6,8,14,9,2,51,0,0,1,5,0,0,0,0,55
2005-03,DISTRITO FEDERAL,09,0,0,0,12,16,276,1,43,4,338,1,4,6,110,0,0,9,7,3,20,56,8,487
2005-03,DURANGO,10,0,6,0,38,0,31,19,0,2,2,3,2,4,13,0,0,1,4,0,1,0,1,14
2005-03,GUANAJUATO,11,0,0,0,3,0,65,0,0,0,3,1,0,0,60,0,0,4,2,0,4,0,1,36
2005-03,GUERRERO,12,0,8,0,0,1,38,10,0,4,1,11,9,0,37,0,0,0,3,0,0,0,0,34
2005-03,HIDALGO,13,0,0,0,11,1,22,1,1,2,22,4,2,2,16,0,0,1,17,0,2,0,0,8
2005-03,JALISCO,14,6,0,0,20,0,230,42,0,27,42,5,24,4,138,2,0,1,2,6,7,0,2,69
2005-03,MêXICO,15,0,0,0,1,0,252,0,1,13,50,1,13,9,53,0,0,4,3,18,1,0,3,60
2005-03,MICHOACµN,16,3,0,0,2,0,17,47,0,1,0,2,6,1,50,0,0,1,2,0,0,0,0,30
2005-03,MORELOS,17,0,0,0,0,0,14,0,0,0,4,4,9,3,32,0,0,1,2,0,4,0,0,16
2005-03,NAYARIT,18,1,3,0,6,0,9,1,0,1,2,4,0,1,26,0,0,1,5,0,0,0,0,12
2005-03,NUEVO LE‡N,19,0,3,3,16,0,389,2,5,2,13,1,6,8,20,0,0,2,4,1,4,0,0,54
2005-03,OAXACA,20,0,1,0,1,0,4,26,0,0,6,8,4,7,42,0,0,11,7,0,0,0,1,45
2005-03,PUEBLA,21,0,0,0,11,0,54,0,3,4,9,7,9,0,37,0,0,2,0,2,2,0,0,27
2005-03,QUERêTARO,22,0,0,0,6,0,20,3,0,5,0,4,0,0,34,0,0,1,0,0,0,0,1,24
2005-03,QUINTANA ROO,23,0,0,0,0,0,0,22,0,0,0,3,0,0,6,0,0,0,1,0,0,0,2,42
2005-03,SAN LUIS POTOS÷,24,0,3,0,0,0,16,1,0,14,6,0,2,0,15,0,0,3,0,1,1,0,0,9
2005-03,SINALOA,25,2,2,0,3,1,50,38,0,0,0,0,6,2,69,0,0,0,1,0,0,0,0,87
2005-03,SONORA,26,4,27,8,32,0,321,13,0,28,12,1,2,4,73,0,1,23,0,1,0,0,0,43
2005-03,TABASCO,27,0,1,0,4,0,8,2,0,0,9,3,4,2,12,0,0,15,1,0,0,0,0,20
2005-03,TAMAULIPAS,28,0,0,0,0,0,0,29,0,1,1,1,0,0,8,0,0,2,3,0,0,0,0,142
2005-03,TLAXCALA,29,0,0,0,0,0,5,0,0,0,4,0,0,0,5,0,0,1,4,0,2,0,0,9
2005-03,VERACRUZ,30,0,0,0,4,0,22,8,0,10,28,12,4,12,47,1,0,33,13,0,2,0,4,26
2005-03,YUCATµN,31,0,0,0,0,0,10,7,0,0,4,2,0,0,8,0,0,0,0,0,1,0,0,9
2005-03,ZACATECAS,32,0,2,1,6,1,11,1,0,2,5,1,4,5,20,0,0,1,0,0,0,0,0,13
2005-04,AGUASCALIENTES,01,0,0,0,1,0,16,3,0,1,1,0,0,0,5,0,0,2,0,0,9,0,2,11
2005-04,BAJA CALIFORNIA,02,0,19,2,28,0,195,16,1,7,102,2,0,4,143,0,0,31,3,1,2,0,0,83
2005-04,BAJA CALIFORNIA SUR,03,0,3,0,9,0,36,27,0,0,27,1,1,0,4,0,0,0,1,0,0,0,0,7
2005-04,CAMPECHE,04,0,1,0,12,1,24,0,0,7,10,17,4,0,5,0,0,3,2,1,1,0,1,2
2005-04,COAHUILA,05,0,0,0,6,0,28,0,0,3,3,0,0,2,14,0,0,2,0,0,0,0,0,40
2005-04,COLIMA,06,0,0,0,0,0,30,0,0,3,1,2,1,2,7,0,0,0,1,0,0,0,4,8
2005-04,CHIAPAS,07,2,1,0,5,2,9,23,1,0,0,3,1,0,31,0,0,39,4,0,1,0,4,46
2005-04,CHIHUAHUA,08,0,4,0,8,0,90,16,1,18,12,5,0,3,52,0,0,7,7,0,0,0,1,59
2005-04,DISTRITO FEDERAL,09,0,0,0,7,31,316,4,48,13,255,2,2,10,92,0,0,11,3,3,22,41,8,459
2005-04,DURANGO,10,0,5,0,9,0,44,42,0,1,4,5,0,0,24,0,0,0,3,0,1,0,2,14
2005-04,GUANAJUATO,11,2,0,0,22,0,64,0,2,1,6,1,2,3,65,0,0,3,6,1,6,0,0,85
2005-04,GUERRERO,12,0,3,0,3,2,40,8,2,11,3,3,0,1,27,0,0,0,5,0,0,0,0,39
2005-04,HIDALGO,13,0,0,0,26,1,14,0,2,4,17,7,1,4,14,0,0,3,4,0,2,0,1,2
2005-04,JALISCO,14,9,1,0,41,0,194,27,4,27,27,23,13,1,116,0,0,1,11,9,16,0,0,80
2005-04,MêXICO,15,0,0,0,2,0,243,0,0,11,37,2,9,3,56,0,0,3,6,1,0,0,2,47
2005-04,MICHOACµN,16,0,0,0,5,1,11,35,0,0,0,5,9,0,65,0,0,1,3,0,0,0,2,36
2005-04,MORELOS,17,1,0,0,14,0,19,0,0,0,10,10,1,8,36,0,0,1,2,0,6,0,0,14
2005-04,NAYARIT,18,0,0,0,16,1,11,2,0,0,5,5,1,2,20,0,0,0,1,0,0,0,0,20
2005-04,NUEVO LE‡N,19,0,4,0,11,0,397,4,4,2,2,0,6,2,26,0,0,9,2,0,2,0,1,32
2005-04,OAXACA,20,0,0,0,1,0,6,23,0,0,4,2,9,3,41,0,0,14,6,0,0,0,2,55
2005-04,PUEBLA,21,1,1,0,11,0,38,3,0,2,6,3,14,0,34,0,0,2,1,5,10,0,1,40
2005-04,QUERêTARO,22,0,0,0,12,0,61,5,0,0,0,3,1,0,22,0,0,0,0,0,3,0,1,18
2005-04,QUINTANA ROO,23,0,0,0,0,0,0,43,0,0,0,3,0,0,2,0,0,0,0,0,0,0,2,46
2005-04,SAN LUIS POTOS÷,24,0,3,0,2,0,29,0,0,22,11,0,2,8,38,0,0,2,1,0,6,0,1,0
2005-04,SINALOA,25,6,7,0,14,0,50,47,0,1,0,5,0,3,46,0,0,0,2,0,0,0,0,46
2005-04,SONORA,26,3,26,7,28,0,359,29,0,28,16,2,0,1,61,0,0,26,4,1,0,0,0,35
2005-04,TABASCO,27,0,1,0,9,2,10,2,0,0,11,0,0,0,15,0,0,12,2,0,0,0,1,24
2005-04,TAMAULIPAS,28,0,0,0,0,0,1,63,0,9,10,0,0,0,22,0,0,0,6,0,0,0,1,126
2005-04,TLAXCALA,29,0,0,0,0,0,2,2,0,1,6,0,0,1,8,0,0,2,2,1,1,0,1,6
2005-04,VERACRUZ,30,0,0,0,6,1,21,14,1,9,45,14,2,12,47,0,0,33,8,0,3,0,4,60
2005-04,YUCATµN,31,0,0,0,1,0,17,6,0,0,5,1,0,5,4,0,0,0,0,0,2,0,1,9
2005-04,ZACATECAS,32,0,1,0,3,2,5,0,0,0,4,0,2,5,21,0,0,2,0,0,0,0,0,3
2005-05,AGUASCALIENTES,01,0,0,0,0,0,14,2,3,0,2,0,1,0,3,0,0,0,0,0,5,0,0,16
2005-05,BAJA CALIFORNIA,02,0,9,1,29,1,187,3,1,6,83,1,3,4,122,0,0,41,1,0,8,0,3,61
2005-05,BAJA CALIFORNIA SUR,03,0,2,0,8,0,37,12,0,21,27,0,0,0,2,0,0,0,1,0,0,0,1,7
2005-05,CAMPECHE,04,0,0,0,0,0,19,0,0,1,10,25,0,1,10,0,0,2,0,0,1,0,0,7
2005-05,COAHUILA,05,0,0,0,12,0,20,0,0,2,9,0,0,0,22,0,0,2,4,0,0,0,1,22
2005-05,COLIMA,06,0,0,0,0,0,49,0,0,3,28,4,4,0,15,0,0,0,0,0,0,0,0,3
2005-05,CHIAPAS,07,0,0,0,4,0,9,29,0,0,2,2,5,7,46,0,0,39,6,0,0,0,5,32
2005-05,CHIHUAHUA,08,1,7,0,12,0,90,20,1,10,7,7,0,0,59,0,0,3,9,0,1,0,0,43
2005-05,DISTRITO FEDERAL,09,0,0,0,6,38,493,16,46,1,307,2,1,3,117,0,0,5,6,3,8,59,4,566
2005-05,DURANGO,10,2,8,0,3,0,42,9,0,0,4,9,3,2,11,0,0,0,0,0,1,0,0,15
2005-05,GUANAJUATO,11,0,0,0,19,1,569,2,0,5,2,0,3,1,48,0,0,2,13,0,0,0,2,48
2005-05,GUERRERO,12,0,3,0,12,1,34,5,1,0,0,4,0,3,31,0,0,0,4,0,1,0,1,39
2005-05,HIDALGO,13,0,0,0,5,0,19,0,0,0,7,2,1,4,13,0,0,4,8,0,0,0,0,3
2005-05,JALISCO,14,6,1,0,48,2,256,52,3,19,29,21,7,2,120,0,0,1,7,7,9,0,3,107
2005-05,MêXICO,15,0,0,0,0,0,161,0,3,38,44,7,1,2,52,0,0,1,4,9,0,0,5,58
2005-05,MICHOACµN,16,0,0,0,3,0,7,29,0,0,0,4,3,2,53,0,0,0,0,0,0,0,0,30
2005-05,MORELOS,17,0,1,0,5,0,31,0,4,0,7,7,0,7,46,0,0,0,3,0,1,0,0,5
2005-05,NAYARIT,18,0,0,0,10,1,13,1,0,10,1,6,1,0,27,0,0,1,0,0,1,0,0,9
2005-05,NUEVO LE‡N,19,0,1,0,16,0,76,0,6,4,8,2,1,8,23,0,0,4,5,0,0,0,3,50
2005-05,OAXACA,20,1,0,0,2,0,15,21,0,0,9,3,6,7,36,0,0,9,3,0,0,0,0,39
2005-05,PUEBLA,21,4,2,1,8,3,26,0,0,8,9,3,5,0,28,0,0,1,0,2,0,0,0,42
2005-05,QUERêTARO,22,0,0,0,4,0,44,26,0,0,0,1,0,0,17,0,0,2,0,0,1,0,1,21
2005-05,QUINTANA ROO,23,0,0,0,0,0,2,74,1,1,1,0,0,0,0,0,0,1,0,0,0,0,2,36
2005-05,SAN LUIS POTOS÷,24,0,1,0,13,0,34,2,3,43,11,0,4,5,58,0,0,10,6,0,6,0,0,13
2005-05,SINALOA,25,0,7,0,8,0,59,43,0,0,0,2,0,0,69,0,0,1,5,0,0,0,1,44
2005-05,SONORA,26,1,15,3,19,0,354,18,0,23,12,2,0,0,75,0,1,19,4,0,2,0,0,66
2005-05,TABASCO,27,0,3,0,11,0,3,8,0,2,4,3,3,0,13,0,0,12,1,0,0,0,0,36
2005-05,TAMAULIPAS,28,0,0,0,0,0,0,85,0,2,20,1,0,0,26,0,0,4,1,0,0,0,0,86
2005-05,TLAXCALA,29,0,0,0,1,0,7,0,0,6,7,1,1,0,6,0,0,0,3,0,2,0,0,5
2005-05,VERACRUZ,30,0,0,0,1,1,28,11,4,9,46,7,5,9,41,0,0,21,8,0,9,0,0,44
2005-05,YUCATµN,31,0,0,0,1,0,7,11,0,1,1,0,8,1,2,0,0,0,6,0,3,0,0,10
2005-05,ZACATECAS,32,2,12,0,2,1,9,2,0,0,1,0,3,1,41,0,0,0,0,0,0,0,0,1
2005-06,AGUASCALIENTES,01,0,5,0,1,1,19,3,0,0,2,0,0,0,7,0,0,0,1,0,1,,0,13
2005-06,BAJA CALIFORNIA,02,9,7,3,39,0,229,6,5,9,109,7,6,4,134,0,0,76,2,2,2,,2,42
2005-06,BAJA CALIFORNIA SUR,03,0,0,0,8,0,49,9,0,30,14,8,0,0,10,0,0,0,0,0,0,,1,5
2005-06,CAMPECHE,04,0,0,1,3,0,13,0,1,1,5,3,0,0,12,0,0,2,0,1,2,,0,4
2005-06,COAHUILA,05,0,1,0,5,2,25,1,0,4,5,0,2,3,16,0,0,4,5,0,1,,0,34
2005-06,COLIMA,06,0,0,0,0,0,41,0,0,2,3,3,0,1,2,0,0,0,0,0,0,,0,1
2005-06,CHIAPAS,07,2,0,1,1,2,3,33,0,0,0,3,6,1,48,0,0,29,4,0,0,,23,36
2005-06,CHIHUAHUA,08,0,3,2,11,1,87,11,1,4,7,2,2,0,31,0,0,3,4,0,0,,0,45
2005-06,DISTRITO FEDERAL,09,0,0,0,39,8,"1,101",13,42,3,301,1,11,9,91,0,0,4,4,12,15,50,9,591
2005-06,DURANGO,10,0,4,0,7,0,29,23,0,0,2,2,10,1,18,0,0,1,1,0,0,,0,33
2005-06,GUANAJUATO,11,1,0,0,12,0,48,4,0,1,4,1,2,1,63,0,0,0,4,0,8,,2,57
2005-06,GUERRERO,12,0,2,0,18,2,19,2,3,4,2,5,0,3,33,0,0,0,5,0,0,,3,37
2005-06,HIDALGO,13,0,0,0,22,4,20,1,0,1,27,2,4,4,20,0,0,6,10,0,4,,0,6
2005-06,JALISCO,14,5,0,0,190,1,189,58,4,13,18,34,19,2,116,0,0,2,4,7,8,,1,75
2005-06,MêXICO,15,0,0,0,1,0,285,0,3,14,57,3,11,5,72,0,0,4,2,9,4,,5,51
2005-06,MICHOACµN,16,0,0,0,0,0,22,45,0,1,0,0,10,3,51,0,0,1,1,0,0,,3,32
2005-06,MORELOS,17,0,1,0,3,0,12,0,7,1,13,22,4,8,35,0,0,0,2,0,6,,0,8
2005-06,NAYARIT,18,1,0,0,9,1,11,1,0,2,3,7,0,0,13,0,0,1,0,0,0,,1,14
2005-06,NUEVO LE‡N,19,1,1,0,12,3,45,0,0,1,8,1,6,20,29,0,0,4,3,1,0,,1,41
2005-06,OAXACA,20,0,1,0,1,0,23,27,0,0,2,4,8,6,46,0,0,3,7,0,0,,2,39
2005-06,PUEBLA,21,0,0,0,9,1,33,0,0,3,8,3,8,0,40,0,0,2,0,2,1,,2,34
2005-06,QUERêTARO,22,0,2,0,5,0,38,9,0,0,0,2,0,0,21,0,0,3,0,0,1,,0,26
2005-06,QUINTANA ROO,23,0,0,0,0,0,5,58,0,0,0,7,0,0,1,0,0,1,0,0,0,,3,31
2005-06,SAN LUIS POTOS÷,24,0,5,0,2,1,18,1,1,23,5,0,4,7,43,0,1,4,5,0,2,,0,33
2005-06,SINALOA,25,1,10,0,18,0,81,40,0,1,0,6,0,1,59,0,0,0,2,0,0,,0,61
2005-06,SONORA,26,0,19,1,29,1,293,24,1,23,11,0,4,6,62,0,0,10,4,0,0,,2,79
2005-06,TABASCO,27,0,0,0,7,0,10,0,0,10,3,3,6,0,6,0,0,15,2,0,0,,1,30
2005-06,TAMAULIPAS,28,0,0,0,0,0,0,70,0,2,6,0,0,0,8,0,0,6,1,1,0,,0,138
2005-06,TLAXCALA,29,0,0,0,2,0,6,1,1,5,6,1,0,0,5,0,0,1,0,0,4,,0,10
2005-06,VERACRUZ,30,0,0,0,1,1,26,12,1,6,36,8,2,8,54,0,0,28,12,0,2,,3,27
2005-06,YUCATµN,31,0,0,0,1,0,13,3,1,0,8,4,12,1,1,0,0,1,0,0,4,,0,7
2005-06,ZACATECAS,32,1,6,0,1,1,11,0,0,0,6,0,2,4,29,0,0,1,0,0,1,,0,7
2005-07,AGUASCALIENTES,01,2,1,0,0,1,13,2,0,0,1,0,0,0,3,0,0,1,0,0,3,0,0,6
2005-07,BAJA CALIFORNIA,02,2,7,1,20,3,208,8,0,5,118,2,3,3,180,0,1,36,3,1,3,0,1,60
2005-07,BAJA CALIFORNIA SUR,03,0,2,0,7,0,28,4,0,8,24,5,0,0,6,0,0,1,0,0,0,0,0,9
2005-07,CAMPECHE,04,0,0,0,0,0,13,1,0,1,5,29,0,0,9,0,0,0,4,1,4,0,0,14
2005-07,COAHUILA,05,0,1,0,7,0,19,0,0,5,1,0,0,1,11,0,0,3,2,0,7,0,1,27
2005-07,COLIMA,06,0,0,0,0,0,38,0,0,10,2,0,1,3,12,0,0,0,0,0,0,0,0,6
2005-07,CHIAPAS,07,0,0,1,2,1,12,31,1,2,8,5,1,10,37,0,0,43,6,0,0,0,2,44
2005-07,CHIHUAHUA,08,2,6,0,3,0,42,22,1,19,15,6,3,3,48,0,0,3,4,1,0,0,0,71
2005-07,DISTRITO FEDERAL,09,0,0,0,22,45,"1,117",23,105,2,240,3,0,11,90,0,0,6,3,4,19,70,6,412
2005-07,DURANGO,10,0,6,0,4,0,15,14,0,0,0,0,1,10,12,0,0,1,1,0,3,0,2,24
2005-07,GUANAJUATO,11,0,0,0,25,0,60,2,0,2,2,1,3,3,43,0,0,1,6,0,0,0,1,36
2005-07,GUERRERO,12,0,5,0,1,5,19,2,0,5,1,3,1,5,43,0,0,1,5,0,3,0,0,31
2005-07,HIDALGO,13,0,0,0,9,0,16,3,0,0,5,2,0,0,24,0,0,1,7,0,1,0,1,2
2005-07,JALISCO,14,13,0,1,91,2,230,53,2,19,62,22,16,5,118,0,0,1,6,11,14,0,0,72
2005-07,MêXICO,15,0,0,0,1,0,254,0,7,22,106,6,6,16,51,0,0,3,5,2,5,0,4,112
2005-07,MICHOACµN,16,2,3,0,0,0,10,35,2,1,0,9,6,3,35,0,0,0,2,0,0,0,0,49
2005-07,MORELOS,17,1,1,0,0,0,50,0,1,1,7,9,1,1,42,1,0,0,8,0,1,0,0,10
